Id,Label,InfoMAP
1278,0,33
183,0,33
233,0,33
1750,0,124
168,0,47
341,0,47
421,0,47
720,0,47
828,0,47
846,0,47
887,0,47
899,0,47
169,0,57
231,0,57
406,0,127
427,0,57
1692,0,11
17,0,76
369,0,52
170,0,43
263,0,43
585,0,43
171,0,108
900,0,108
172,0,42
174,0,42
378,0,42
644,0,42
658,0,42
764,0,42
871,0,42
890,0,42
173,0,16
1076,0,16
504,0,16
531,0,16
721,0,16
732,0,16
1736,0,131
175,0,49
1562,0,49
176,0,21
196,0,21
668,0,21
669,0,21
1376,0,66
178,0,75
179,0,63
1138,0,63
786,0,63
180,0,97
182,0,61
204,0,61
212,0,61
377,0,61
778,0,61
184,0,57
185,0,127
239,0,127
610,0,127
187,0,60
903,0,60
609,0,5
678,0,5
19,0,37
312,0,37
913,0,37
190,0,143
505,0,143
191,0,99
1559,0,99
1567,0,99
392,0,130
193,0,19
194,0,25
1406,0,62
207,0,21
536,0,62
546,0,114
884,0,45
199,0,32
229,0,32
509,0,32
2,0,55
20,0,17
1524,0,17
23,0,17
464,0,57
799,0,75
201,0,41
202,0,73
592,0,73
648,0,73
203,0,34
286,0,34
472,0,34
205,0,77
804,0,77
206,0,58
1767,0,58
389,0,58
208,0,19
774,0,19
21,0,20
321,0,20
351,0,20
43,0,20
516,0,20
527,0,20
633,0,20
683,0,20
92,0,20
210,0,35
544,0,33
216,0,138
218,0,10
226,0,10
760,0,10
817,0,10
818,0,10
833,0,10
962,0,10
1110,0,45
29,0,45
798,0,1
221,0,14
368,0,14
605,0,14
630,0,14
224,0,6
318,0,6
550,0,6
579,0,6
642,0,6
664,0,6
685,0,6
724,0,6
858,0,6
227,0,66
533,0,62
228,0,112
261,0,112
306,0,32
749,0,32
30,0,17
528,0,17
745,0,17
805,0,17
849,0,17
232,0,49
1677,0,49
572,0,49
695,0,97
234,0,77
539,0,77
237,0,19
245,0,19
246,0,19
573,0,19
1520,0,127
24,0,29
285,0,29
466,0,29
479,0,29
847,0,29
240,0,97
824,0,97
395,0,147
540,0,147
499,0,10
650,0,92
718,0,92
848,0,10
872,0,10
701,0,19
742,0,19
549,0,19
247,0,30
597,0,30
725,0,30
823,0,30
860,0,30
249,0,81
1539,0,81
25,0,85
405,0,85
985,0,85
1643,0,116
769,0,152
252,0,75
506,0,75
584,0,75
535,0,62
258,0,26
534,0,26
561,0,138
26,0,55
370,0,55
656,0,55
689,0,55
694,0,55
731,0,55
87,0,55
557,0,103
264,0,69
1720,0,69
273,0,69
297,0,69
507,0,69
705,0,69
265,0,130
391,0,130
266,0,2
521,0,2
268,0,125
687,0,125
755,0,125
27,0,7
677,0,135
711,0,18
715,0,18
754,0,111
77,0,111
772,0,18
812,0,18
825,0,18
83,0,18
892,0,18
915,0,18
272,0,120
1610,0,120
1612,0,120
275,0,120
314,0,120
641,0,120
276,0,43
1005,0,43
635,0,43
277,0,128
28,0,12
284,0,12
548,0,12
624,0,12
657,0,12
708,0,12
747,0,12
837,0,12
882,0,12
281,0,110
304,0,110
483,0,139
569,0,110
627,0,110
282,0,140
1542,0,140
512,0,140
283,0,56
1077,0,56
408,0,56
608,0,29
287,0,68
309,0,68
525,0,39
768,0,68
883,0,68
289,0,132
501,0,132
699,0,45
291,0,28
739,0,28
750,0,28
898,0,28
906,0,28
292,0,13
293,0,96
1117,0,96
294,0,96
461,0,96
673,0,96
295,0,81
576,0,81
607,0,81
296,0,27
821,0,69
299,0,25
881,0,25
3,0,75
300,0,60
301,0,54
1304,0,54
344,0,54
488,0,54
563,0,54
819,0,54
302,0,106
518,0,106
679,0,106
862,0,106
594,0,37
640,0,37
808,0,37
307,0,70
308,0,38
313,0,38
865,0,38
31,0,11
1047,0,42
1147,0,3
1679,0,3
384,0,93
646,0,3
753,0,93
759,0,42
838,0,3
748,0,120
315,0,25
485,0,25
316,0,139
1493,0,139
484,0,139
317,0,117
816,0,117
498,0,79
794,0,79
32,0,9
337,0,1
394,0,9
401,0,9
418,0,9
437,0,9
440,0,9
665,0,9
796,0,9
886,0,9
323,0,105
547,0,105
600,0,105
324,0,1
325,0,1
326,0,1
327,0,1
328,0,1
329,0,1
330,0,1
332,0,1
335,0,1
336,0,1
338,0,1
339,0,1
345,0,1
346,0,1
347,0,1
398,0,1
399,0,1
400,0,1
409,0,1
410,0,1
412,0,1
413,0,1
414,0,1
415,0,1
416,0,1
417,0,1
419,0,1
431,0,1
432,0,1
433,0,1
434,0,1
435,0,1
438,0,1
439,0,1
441,0,1
442,0,1
444,0,1
445,0,1
446,0,1
447,0,1
450,0,1
451,0,1
453,0,1
455,0,1
456,0,1
457,0,1
468,0,1
469,0,1
493,0,1
494,0,1
495,0,1
496,0,1
497,0,1
33,0,86
331,0,40
397,0,40
402,0,40
411,0,40
436,0,40
448,0,40
449,0,40
452,0,40
454,0,40
333,0,32
334,0,23
422,0,23
428,0,23
458,0,23
538,0,23
1311,0,1
443,0,146
471,0,146
34,0,102
290,0,102
67,0,102
76,0,102
340,0,124
342,0,11
489,0,11
628,0,11
757,0,11
343,0,90
1053,0,90
349,0,83
660,0,83
729,0,83
35,0,72
350,0,17
873,0,17
353,0,74
354,0,152
1554,0,152
355,0,157
1510,0,157
356,0,123
426,0,123
666,0,123
357,0,52
690,0,52
691,0,52
358,0,65
684,0,65
726,0,65
359,0,30
36,0,68
361,0,51
700,0,51
820,0,51
869,0,51
363,0,89
364,0,135
806,0,135
365,0,11
839,0,11
366,0,90
618,0,90
653,0,90
367,0,17
37,0,36
1028,0,36
71,0,36
72,0,36
78,0,36
86,0,36
372,0,114
373,0,60
492,0,60
379,0,126
380,0,126
767,0,126
38,0,6
39,0,6
90,0,6
1178,0,126
693,0,126
1270,0,93
851,0,93
861,0,93
407,0,112
396,0,21
4,0,10
40,0,70
813,0,70
814,0,70
815,0,70
41,0,30
42,0,42
462,0,57
429,0,31
430,0,31
44,0,13
45,0,128
98,0,128
459,0,38
606,0,38
46,0,2
460,0,114
582,0,114
568,0,96
709,0,96
465,0,14
467,0,113
470,0,113
47,0,78
486,0,78
629,0,78
877,0,78
473,0,83
688,0,83
474,0,73
1492,0,73
477,0,20
1461,0,20
637,0,20
696,0,20
48,0,97
480,0,63
623,0,63
744,0,63
867,0,63
487,0,29
879,0,29
49,0,79
5,0,24
50,0,100
500,0,16
1626,0,132
515,0,132
503,0,150
508,0,65
1157,0,65
675,0,65
728,0,65
51,0,4
510,0,67
1664,0,67
615,0,67
672,0,67
740,0,67
717,0,60
513,0,148
617,0,148
514,0,113
517,0,38
1050,0,38
800,0,38
810,0,38
52,0,11
522,0,98
639,0,98
659,0,98
523,0,92
735,0,92
868,0,92
524,0,50
603,0,39
611,0,39
614,0,39
626,0,39
776,0,39
529,0,124
53,0,5
537,0,25
54,0,81
751,0,24
566,0,19
55,0,29
552,0,31
554,0,49
564,0,103
914,0,103
558,0,95
56,0,2
562,0,100
565,0,151
792,0,3
57,0,26
1068,0,49
574,0,58
575,0,27
771,0,27
58,0,75
64,0,33
580,0,100
1770,0,82
621,0,82
866,0,32
885,0,32
59,0,101
591,0,112
593,0,117
595,0,18
596,0,18
733,0,18
1648,0,30
598,0,136
1364,0,136
651,0,136
738,0,136
844,0,136
6,0,8
620,0,8
655,0,8
667,0,8
79,0,8
878,0,8
60,0,28
601,0,142
780,0,142
602,0,19
61,0,33
613,0,85
649,0,85
737,0,85
1317,0,148
1173,0,90
619,0,94
723,0,94
62,0,52
752,0,82
63,0,84
631,0,27
636,0,7
1326,0,20
638,0,48
863,0,48
643,0,68
645,0,16
698,0,16
1467,0,85
730,0,85
65,0,99
654,0,70
795,0,70
66,0,7
662,0,107
912,0,21
670,0,109
671,0,88
1703,0,65
676,0,67
807,0,67
68,0,23
682,0,60
69,0,48
692,0,14
7,0,32
70,0,50
756,0,51
704,0,21
1425,0,21
706,0,145
1206,0,145
783,0,89
1665,0,36
791,0,36
80,0,36
81,0,36
904,0,36
909,0,36
710,0,22
722,0,22
766,0,22
830,0,22
831,0,22
840,0,22
842,0,22
719,0,89
1404,0,94
727,0,94
857,0,94
1123,0,65
829,0,65
1258,0,94
73,0,24
734,0,119
836,0,119
74,0,56
832,0,56
741,0,51
746,0,153
841,0,153
1260,0,12
75,0,81
91,0,81
907,0,24
1335,0,82
762,0,4
765,0,88
870,0,88
1765,0,111
770,0,46
809,0,46
775,0,133
779,0,137
781,0,89
1642,0,66
784,0,48
788,0,3
797,0,74
896,0,74
8,0,145
1519,0,44
82,0,79
822,0,3
897,0,108
902,0,108
84,0,64
99,0,64
859,0,153
845,0,29
85,0,22
856,0,118
864,0,72
875,0,14
88,0,133
502,0,133
880,0,13
891,0,13
889,0,30
89,0,31
894,0,115
9,0,37
901,0,23
1481,0,121
93,0,49
94,0,53
95,0,35
96,0,58
97,0,83
